2021-09-28T13:47:34.523+09:00,ehdrm,KeyEvent,115:83:0,JavaPlatform,Editor,,FCTest::findPlayer,35,30,Default task
2021-09-28T13:47:34.637+09:00,ehdrm,KeyEvent,116:84:0,JavaPlatform,Editor,,FCTest::findPlayer,35,31,Default task
2021-09-28T13:47:35.029+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,FCTest::findPlayer,35,32,Default task
2021-09-28T13:47:35.266+09:00,ehdrm,KeyEvent,78:78:1,JavaPlatform,Editor,,FCTest::findPlayer,35,32,Default task
2021-09-28T13:47:35.379+09:00,ehdrm,KeyEvent,65:65:1,JavaPlatform,Editor,,FCTest::findPlayer,35,33,Default task
2021-09-28T13:47:35.528+09:00,ehdrm,KeyEvent,109:77:0,JavaPlatform,Editor,,FCTest::findPlayer,35,34,Default task
2021-09-28T13:47:35.628+09:00,ehdrm,KeyEvent,101:69:0,JavaPlatform,Editor,,FCTest::findPlayer,35,35,Default task
2021-09-28T13:47:36.305+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,35,36,Default task
2021-09-28T13:47:36.306+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,35,35,Default task
2021-09-28T13:47:36.466+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,35,35,Default task
2021-09-28T13:47:36.467+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,35,34,Default task
2021-09-28T13:47:36.743+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,35,34,Default task
2021-09-28T13:47:36.744+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,35,33,Default task
2021-09-28T13:47:36.874+09:00,ehdrm,KeyEvent,97:65:0,JavaPlatform,Editor,,FCTest::findPlayer,35,33,Default task
2021-09-28T13:47:37.182+09:00,ehdrm,KeyEvent,109:77:0,JavaPlatform,Editor,,FCTest::findPlayer,35,34,Default task
2021-09-28T13:47:37.265+09:00,ehdrm,KeyEvent,101:69:0,JavaPlatform,Editor,,FCTest::findPlayer,35,35,Default task
2021-09-28T13:47:37.791+09:00,ehdrm,KeyEvent,32:32:00,JavaPlatform,Editor,,FCTest::findPlayer,35,36,Default task
2021-09-28T13:47:38.559+09:00,ehdrm,KeyEvent,61:61:0,JavaPlatform,Editor,,FCTest::findPlayer,35,37,Default task
2021-09-28T13:47:38.783+09:00,ehdrm,KeyEvent,32:32:00,JavaPlatform,Editor,,FCTest::findPlayer,35,38,Default task
2021-09-28T13:47:42.393+09:00,ehdrm,KeyEvent,115:83:0,JavaPlatform,Editor,,FCTest::findPlayer,35,39,Default task
2021-09-28T13:47:42.910+09:00,ehdrm,KeyEvent,99:67:0,JavaPlatform,Editor,,FCTest::findPlayer,35,40,Default task
2021-09-28T13:47:43.045+09:00,ehdrm,KeyEvent,97:65:0,JavaPlatform,Editor,,FCTest::findPlayer,35,41,Default task
2021-09-28T13:47:43.682+09:00,ehdrm,KeyEvent,110:78:0,JavaPlatform,Editor,,FCTest::findPlayer,35,42,Default task
2021-09-28T13:47:43.806+09:00,ehdrm,KeyEvent,110:78:0,JavaPlatform,Editor,,FCTest::findPlayer,35,43,Default task
2021-09-28T13:47:43.848+09:00,ehdrm,KeyEvent,101:69:0,JavaPlatform,Editor,,FCTest::findPlayer,35,44,Default task
2021-09-28T13:47:43.913+09:00,ehdrm,KeyEvent,114:82:0,JavaPlatform,Editor,,FCTest::findPlayer,35,45,Default task
2021-09-28T13:47:44.453+09:00,ehdrm,KeyEvent,46:46:00,JavaPlatform,Editor,,FCTest::findPlayer,35,46,Default task
2021-09-28T13:47:45.699+09:00,ehdrm,KeyEvent,110:78:0,JavaPlatform,Editor,,FCTest::findPlayer,35,47,Default task
2021-09-28T13:47:45.849+09:00,ehdrm,KeyEvent,101:69:0,JavaPlatform,Editor,,FCTest::findPlayer,35,48,Default task
2021-09-28T13:47:46.027+09:00,ehdrm,KeyEvent,120:88:0,JavaPlatform,Editor,,FCTest::findPlayer,35,49,Default task
2021-09-28T13:47:46.092+09:00,ehdrm,KeyEvent,65535:18:8,JavaPlatform,Editor,,FCTest::findPlayer,35,50,Default task
2021-09-28T13:47:47.412+09:00,ehdrm,KeyEvent,116:84:0,JavaPlatform,Editor,,FCTest::findPlayer,35,50,Default task
2021-09-28T13:47:48.374+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,FCTest::findPlayer,35,51,Default task
2021-09-28T13:47:48.511+09:00,ehdrm,KeyEvent,40:57:01,JavaPlatform,Editor,,FCTest::findPlayer,35,51,Default task
2021-09-28T13:47:48.563+09:00,ehdrm,KeyEvent,41:48:01,JavaPlatform,Editor,,FCTest::findPlayer,35,52,Default task
2021-09-28T13:47:48.733+09:00,ehdrm,KeyEvent,59:59:00,JavaPlatform,Editor,,FCTest::findPlayer,35,53,Default task
2021-09-28T13:47:48.914+09:00,ehdrm,Action,EditorEnter,JavaPlatform,Editor,,FCTest::findPlayer,35,54,Default task
2021-09-28T13:47:48.916+09:00,ehdrm,KeyEvent,10:10:00,JavaPlatform,Editor,,,36,8,Default task
2021-09-28T13:47:56.415+09:00,ehdrm,KeyEvent,65535:17:2,JavaPlatform,Editor,,FCTest::findPlayer,34,4,Default task
2021-09-28T13:47:56.571+09:00,ehdrm,Action,EditorCut,JavaPlatform,Editor,,FCTest::findPlayer,34,4,Default task
2021-09-28T13:47:56.655+09:00,ehdrm,KeyEvent,24:88:2,JavaPlatform,Editor,,FCTest::findPlayer,34,4,Default task
2021-09-28T13:47:57.734+09:00,ehdrm,KeyEvent,65535:17:2,JavaPlatform,Editor,,,32,8,Default task
2021-09-28T13:47:57.807+09:00,ehdrm,Action,EditorPaste,JavaPlatform,Editor,,,32,8,Default task
2021-09-28T13:47:57.835+09:00,ehdrm,KeyEvent,0.976412037,JavaPlatform,Editor,,,35,9,Default task
2021-09-28T13:47:58.861+09:00,ehdrm,Action,EditorUp,JavaPlatform,Editor,,,35,9,Default task
2021-09-28T13:47:58.861+09:00,ehdrm,KeyEvent,65535:38:0,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,0,Default task
2021-09-28T13:47:59.450+09:00,ehdrm,Action,EditorDown,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,0,Default task
2021-09-28T13:47:59.451+09:00,ehdrm,KeyEvent,65535:40:0,JavaPlatform,Editor,,,35,9,Default task
2021-09-28T13:48:00.372+09:00,ehdrm,Action,EditorUp,JavaPlatform,Editor,,,35,9,Default task
2021-09-28T13:48:00.373+09:00,ehdrm,KeyEvent,65535:38:0,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,0,Default task
2021-09-28T13:48:00.923+09:00,ehdrm,Action,EditorTab,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,0,Default task
2021-09-28T13:48:00.925+09:00,ehdrm,KeyEvent,9:09:00,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,4,Default task
2021-09-28T13:48:04.765+09:00,ehdrm,Action,EditorTab,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,4,Default task
2021-09-28T13:48:04.766+09:00,ehdrm,KeyEvent,9:09:00,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,8,Default task
2021-09-28T13:48:04.895+09:00,ehdrm,Action,EditorTab,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,8,Default task
2021-09-28T13:48:04.896+09:00,ehdrm,KeyEvent,9:09:00,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,12,Default task
2021-09-28T13:48:10.763+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:48:10.766+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:48:12.176+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,,36,5,Default task
2021-09-28T13:48:12.178+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,,36,5,Default task
2021-09-28T13:48:13.055+09:00,ehdrm,KeyEvent,65535:17:2,JavaPlatform,Editor,,,35,9,Default task
2021-09-28T13:48:13.140+09:00,ehdrm,Action,$SelectAll,JavaPlatform,Editor,,,35,9,Default task
2021-09-28T13:48:13.140+09:00,ehdrm,KeyEvent,0.086828704,JavaPlatform,Editor,,,35,9,Default task
2021-09-28T13:48:13.342+09:00,ehdrm,KeyEvent,0.510439815,JavaPlatform,Editor,,,35,9,Default task
2021-09-28T13:48:13.465+09:00,ehdrm,Action,Find,JavaPlatform,Editor,,,35,9,Default task
2021-09-28T13:48:13.574+09:00,ehdrm,KeyEvent,0.298634259,JavaPlatform,Editor,,,35,9,Default task
2021-09-28T13:48:15.626+09:00,ehdrm,KeyEvent,65535:17:2,JavaPlatform,Editor,,FCTest::main,13,61,Default task
2021-09-28T13:48:15.769+09:00,ehdrm,Action,$Undo,JavaPlatform,Editor,,FCTest::main,13,61,Default task
2021-09-28T13:48:15.770+09:00,ehdrm,KeyEvent,26:90:2,JavaPlatform,Editor,,,36,5,Default task
2021-09-28T13:48:16.148+09:00,ehdrm,Action,$Undo,JavaPlatform,Editor,,,36,5,Default task
2021-09-28T13:48:16.152+09:00,ehdrm,KeyEvent,26:90:2,JavaPlatform,Editor,,,36,5,Default task
2021-09-28T13:48:16.456+09:00,ehdrm,Action,$Undo,JavaPlatform,Editor,,,36,5,Default task
2021-09-28T13:48:16.457+09:00,ehdrm,KeyEvent,26:90:2,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:48:16.630+09:00,ehdrm,Action,$Undo,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:48:16.634+09:00,ehdrm,KeyEvent,26:90:2,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:48:16.803+09:00,ehdrm,Action,$Undo,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:48:16.804+09:00,ehdrm,KeyEvent,26:90:2,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,12,Default task
2021-09-28T13:48:17.788+09:00,ehdrm,KeyEvent,65535:17:2,JavaPlatform,Editor,,FCTest::FCTest::main,12,41,Default task
2021-09-28T13:48:17.960+09:00,ehdrm,Action,$Undo,JavaPlatform,Editor,,FCTest::FCTest::main,12,41,Default task
2021-09-28T13:48:17.960+09:00,ehdrm,KeyEvent,26:90:2,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,12,Default task
2021-09-28T13:48:18.309+09:00,ehdrm,Action,$Undo,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,12,Default task
2021-09-28T13:48:18.316+09:00,ehdrm,KeyEvent,26:90:2,JavaPlatform,Editor,,FCTest::FCTest::findPlayer,34,0,Default task
2021-09-28T13:48:21.688+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:48:21.702+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:48:24.838+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,,37,4,Default task
2021-09-28T13:48:24.840+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,,37,4,Default task
2021-09-28T13:49:07.638+09:00,ehdrm,Action,EditorSortLines,JavaPlatform,Editor,,FCTest::main,25,13,Default task
2021-09-28T13:49:27.468+09:00,ehdrm,KeyEvent,65535:17:2,JavaPlatform,Editor,,,38,0,Default task
2021-09-28T13:49:27.593+09:00,ehdrm,Action,$Undo,JavaPlatform,Editor,,,38,0,Default task
2021-09-28T13:49:27.595+09:00,ehdrm,KeyEvent,26:90:2,JavaPlatform,Editor,,,25,13,Default task
2021-09-28T13:49:44.814+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.313+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.346+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.379+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.412+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.445+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.479+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.512+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.544+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.578+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.610+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.643+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.676+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.709+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.743+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.776+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.810+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.842+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.875+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.909+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.941+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.974+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:45.991+09:00,ehdrm,Action,EditorUnindentSelection,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:46.006+09:00,ehdrm,KeyEvent,9:09:01,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:48.118+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:48.676+09:00,ehdrm,Action,EditorIndentSelection,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:48.689+09:00,ehdrm,KeyEvent,9:09:00,JavaPlatform,Editor,,,0,4,Default task
2021-09-28T13:49:49.132+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,,0,4,Default task
2021-09-28T13:49:49.347+09:00,ehdrm,Action,EditorUnindentSelection,JavaPlatform,Editor,,,0,4,Default task
2021-09-28T13:49:49.359+09:00,ehdrm,KeyEvent,9:09:01,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:50.958+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,,1,0,Default task
2021-09-28T13:49:50.965+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:49:58.521+09:00,ehdrm,Action,EditorTab,JavaPlatform,Editor,,FCTest::findPlayer,33,0,Default task
2021-09-28T13:49:58.523+09:00,ehdrm,KeyEvent,9:09:00,JavaPlatform,Editor,,FCTest::findPlayer,33,4,Default task
2021-09-28T13:49:58.936+09:00,ehdrm,Action,EditorTab,JavaPlatform,Editor,,FCTest::findPlayer,33,4,Default task
2021-09-28T13:49:58.937+09:00,ehdrm,KeyEvent,9:09:00,JavaPlatform,Editor,,FCTest::findPlayer,33,8,Default task
2021-09-28T13:50:00.590+09:00,ehdrm,KeyEvent,102:70:0,JavaPlatform,Editor,,FCTest::findPlayer,33,8,Default task
2021-09-28T13:50:00.695+09:00,ehdrm,KeyEvent,105:73:0,JavaPlatform,Editor,,FCTest::findPlayer,33,9,Default task
2021-09-28T13:50:00.863+09:00,ehdrm,KeyEvent,110:78:0,JavaPlatform,Editor,,FCTest::findPlayer,33,10,Default task
2021-09-28T13:50:01.010+09:00,ehdrm,KeyEvent,97:65:0,JavaPlatform,Editor,,FCTest::findPlayer,33,11,Default task
2021-09-28T13:50:01.079+09:00,ehdrm,KeyEvent,108:76:0,JavaPlatform,Editor,,FCTest::findPlayer,33,12,Default task
2021-09-28T13:50:01.214+09:00,ehdrm,KeyEvent,32:32:00,JavaPlatform,Editor,,FCTest::findPlayer,33,13,Default task
2021-09-28T13:50:02.763+09:00,ehdrm,KeyEvent,105:73:0,JavaPlatform,Editor,,FCTest::findPlayer,33,14,Default task
2021-09-28T13:50:02.959+09:00,ehdrm,KeyEvent,110:78:0,JavaPlatform,Editor,,FCTest::findPlayer,33,15,Default task
2021-09-28T13:50:03.041+09:00,ehdrm,KeyEvent,116:84:0,JavaPlatform,Editor,,FCTest::findPlayer,33,16,Default task
2021-09-28T13:50:03.130+09:00,ehdrm,KeyEvent,32:32:00,JavaPlatform,Editor,,FCTest::findPlayer,33,17,Default task
2021-09-28T13:50:03.683+09:00,ehdrm,KeyEvent,106:74:0,JavaPlatform,Editor,,FCTest::findPlayer,33,18,Default task
2021-09-28T13:50:03.861+09:00,ehdrm,KeyEvent,101:69:0,JavaPlatform,Editor,,FCTest::findPlayer,33,19,Default task
2021-09-28T13:50:03.967+09:00,ehdrm,KeyEvent,114:82:0,JavaPlatform,Editor,,FCTest::findPlayer,33,20,Default task
2021-09-28T13:50:04.664+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,FCTest::findPlayer,33,21,Default task
2021-09-28T13:50:05.183+09:00,ehdrm,KeyEvent,115:83:0,JavaPlatform,Editor,,FCTest::findPlayer,33,21,Default task
2021-09-28T13:50:05.321+09:00,ehdrm,KeyEvent,101:69:0,JavaPlatform,Editor,,FCTest::findPlayer,33,22,Default task
2021-09-28T13:50:05.772+09:00,ehdrm,KeyEvent,121:89:0,JavaPlatform,Editor,,FCTest::findPlayer,33,23,Default task
2021-09-28T13:50:06.109+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,FCTest::findPlayer,33,24,Default task
2021-09-28T13:50:06.424+09:00,ehdrm,KeyEvent,78:78:1,JavaPlatform,Editor,,FCTest::findPlayer,33,24,Default task
2021-09-28T13:50:06.808+09:00,ehdrm,KeyEvent,117:85:0,JavaPlatform,Editor,,FCTest::findPlayer,33,25,Default task
2021-09-28T13:50:07.013+09:00,ehdrm,KeyEvent,44:44:00,JavaPlatform,Editor,,FCTest::findPlayer,33,26,Default task
2021-09-28T13:50:07.102+09:00,ehdrm,KeyEvent,98:66:0,JavaPlatform,Editor,,FCTest::findPlayer,33,27,Default task
2021-09-28T13:50:07.375+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,33,28,Default task
2021-09-28T13:50:07.377+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,33,27,Default task
2021-09-28T13:50:07.530+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,33,27,Default task
2021-09-28T13:50:07.531+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,33,26,Default task
2021-09-28T13:50:07.655+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,33,26,Default task
2021-09-28T13:50:07.656+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,33,25,Default task
2021-09-28T13:50:08.267+09:00,ehdrm,KeyEvent,117:85:0,JavaPlatform,Editor,,FCTest::findPlayer,33,25,Default task
2021-09-28T13:50:08.467+09:00,ehdrm,KeyEvent,109:77:0,JavaPlatform,Editor,,FCTest::findPlayer,33,26,Default task
2021-09-28T13:50:08.545+09:00,ehdrm,KeyEvent,98:66:0,JavaPlatform,Editor,,FCTest::findPlayer,33,27,Default task
2021-09-28T13:50:08.646+09:00,ehdrm,KeyEvent,101:69:0,JavaPlatform,Editor,,FCTest::findPlayer,33,28,Default task
2021-09-28T13:50:08.770+09:00,ehdrm,KeyEvent,114:82:0,JavaPlatform,Editor,,FCTest::findPlayer,33,29,Default task
2021-09-28T13:50:09.526+09:00,ehdrm,KeyEvent,32:32:00,JavaPlatform,Editor,,FCTest::findPlayer,33,30,Default task
2021-09-28T13:50:09.710+09:00,ehdrm,KeyEvent,61:61:0,JavaPlatform,Editor,,FCTest::findPlayer,33,31,Default task
2021-09-28T13:50:09.832+09:00,ehdrm,KeyEvent,32:32:00,JavaPlatform,Editor,,FCTest::findPlayer,33,32,Default task
2021-09-28T13:50:10.612+09:00,ehdrm,KeyEvent,115:83:0,JavaPlatform,Editor,,FCTest::findPlayer,33,33,Default task
2021-09-28T13:50:11.638+09:00,ehdrm,KeyEvent,99:67:0,JavaPlatform,Editor,,FCTest::findPlayer,33,34,Default task
2021-09-28T13:50:11.733+09:00,ehdrm,KeyEvent,97:65:0,JavaPlatform,Editor,,FCTest::findPlayer,33,35,Default task
2021-09-28T13:50:11.887+09:00,ehdrm,KeyEvent,110:78:0,JavaPlatform,Editor,,FCTest::findPlayer,33,36,Default task
2021-09-28T13:50:12.041+09:00,ehdrm,KeyEvent,110:78:0,JavaPlatform,Editor,,FCTest::findPlayer,33,37,Default task
2021-09-28T13:50:12.266+09:00,ehdrm,KeyEvent,115:83:0,JavaPlatform,Editor,,FCTest::findPlayer,33,38,Default task
2021-09-28T13:50:12.350+09:00,ehdrm,KeyEvent,101:69:0,JavaPlatform,Editor,,FCTest::findPlayer,33,39,Default task
2021-09-28T13:50:12.665+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,33,40,Default task
2021-09-28T13:50:12.667+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,33,39,Default task
2021-09-28T13:50:12.808+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,33,39,Default task
2021-09-28T13:50:12.809+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,33,38,Default task
2021-09-28T13:50:12.861+09:00,ehdrm,KeyEvent,101:69:0,JavaPlatform,Editor,,FCTest::findPlayer,33,38,Default task
2021-09-28T13:50:12.900+09:00,ehdrm,KeyEvent,114:82:0,JavaPlatform,Editor,,FCTest::findPlayer,33,39,Default task
2021-09-28T13:50:13.080+09:00,ehdrm,KeyEvent,32:32:00,JavaPlatform,Editor,,FCTest::findPlayer,33,40,Default task
2021-09-28T13:50:14.544+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,33,41,Default task
2021-09-28T13:50:14.545+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,33,40,Default task
2021-09-28T13:50:14.782+09:00,ehdrm,KeyEvent,46:46:00,JavaPlatform,Editor,,FCTest::findPlayer,33,40,Default task
2021-09-28T13:50:15.152+09:00,ehdrm,KeyEvent,110:78:0,JavaPlatform,Editor,,FCTest::findPlayer,33,41,Default task
2021-09-28T13:50:15.241+09:00,ehdrm,KeyEvent,101:69:0,JavaPlatform,Editor,,FCTest::findPlayer,33,42,Default task
2021-09-28T13:50:18.197+09:00,ehdrm,KeyEvent,120:88:0,JavaPlatform,Editor,,FCTest::findPlayer,33,43,Default task
2021-09-28T13:50:18.474+09:00,ehdrm,KeyEvent,116:84:0,JavaPlatform,Editor,,FCTest::findPlayer,33,44,Default task
2021-09-28T13:50:19.566+09:00,ehdrm,KeyEvent,108:76:0,JavaPlatform,Editor,,FCTest::findPlayer,33,45,Default task
2021-09-28T13:50:19.857+09:00,ehdrm,KeyEvent,117:85:0,JavaPlatform,Editor,,FCTest::findPlayer,33,46,Default task
2021-09-28T13:50:20.232+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,33,47,Default task
2021-09-28T13:50:20.233+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,33,46,Default task
2021-09-28T13:50:20.369+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,FCTest::findPlayer,33,46,Default task
2021-09-28T13:50:20.370+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,FCTest::findPlayer,33,45,Default task
2021-09-28T13:50:20.576+09:00,ehdrm,KeyEvent,105:73:0,JavaPlatform,Editor,,FCTest::findPlayer,33,45,Default task
2021-09-28T13:50:20.754+09:00,ehdrm,KeyEvent,110:78:0,JavaPlatform,Editor,,FCTest::findPlayer,33,46,Default task
2021-09-28T13:50:20.837+09:00,ehdrm,KeyEvent,116:84:0,JavaPlatform,Editor,,FCTest::findPlayer,33,47,Default task
2021-09-28T13:50:21.389+09:00,ehdrm,KeyEvent,65535:16:1,JavaPlatform,Editor,,FCTest::findPlayer,33,48,Default task
2021-09-28T13:50:21.460+09:00,ehdrm,KeyEvent,40:57:01,JavaPlatform,Editor,,FCTest::findPlayer,33,48,Default task
2021-09-28T13:50:21.537+09:00,ehdrm,KeyEvent,41:48:01,JavaPlatform,Editor,,FCTest::findPlayer,33,49,Default task
2021-09-28T13:50:21.693+09:00,ehdrm,KeyEvent,59:59:00,JavaPlatform,Editor,,FCTest::findPlayer,33,50,Default task
2021-09-28T13:50:22.126+09:00,ehdrm,Action,EditorEnter,JavaPlatform,Editor,,FCTest::findPlayer,33,51,Default task
2021-09-28T13:50:22.128+09:00,ehdrm,KeyEvent,10:10:00,JavaPlatform,Editor,,,34,8,Default task
2021-09-28T13:50:31.606+09:00,ehdrm,Action,EditorEnter,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:50:31.610+09:00,ehdrm,KeyEvent,10:10:00,JavaPlatform,Editor,,,1,0,Default task
2021-09-28T13:50:31.753+09:00,ehdrm,Action,EditorEnter,JavaPlatform,Editor,,,1,0,Default task
2021-09-28T13:50:31.762+09:00,ehdrm,KeyEvent,10:10:00,JavaPlatform,Editor,,,2,0,Default task
2021-09-28T13:50:35.482+09:00,ehdrm,KeyEvent,105:73:0,JavaPlatform,Editor,,,0,0,Default task
2021-09-28T13:50:35.671+09:00,ehdrm,KeyEvent,109:77:0,JavaPlatform,Editor,,,0,1,Default task
2021-09-28T13:50:35.836+09:00,ehdrm,KeyEvent,112:80:0,JavaPlatform,Editor,,,0,2,Default task
2021-09-28T13:50:35.980+09:00,ehdrm,KeyEvent,114:82:0,JavaPlatform,Editor,,,0,3,Default task
2021-09-28T13:50:36.021+09:00,ehdrm,KeyEvent,111:79:0,JavaPlatform,Editor,,,0,4,Default task
2021-09-28T13:50:36.146+09:00,ehdrm,KeyEvent,116:84:0,JavaPlatform,Editor,,,0,5,Default task
2021-09-28T13:50:36.348+09:00,ehdrm,KeyEvent,32:32:00,JavaPlatform,Editor,,,0,6,Default task
2021-09-28T13:50:36.853+09:00,ehdrm,Action,EditorBackSpace,JavaPlatform,Editor,,,0,7,Default task
2021-09-28T13:50:36.854+09:00,ehdrm,KeyEvent,8:08:00,JavaPlatform,Editor,,,0,6,Default task
